"","X1","X14","X4"
"31186",661,2452,6
"31188",661,2488,11
"31189",661,2498,10
"31191",661,2512,8
"31192",661,2523,11
"31193",661,2535,11
"31194",661,2585,6
"31195",661,2607,8
"31196",661,2682,10
"31197",661,2701,7
"31198",661,2827,9
"31199",661,2835,7
"31202",661,2857,9
"31204",661,2877,7
"31205",661,2880,9
"31206",661,2897,7
"31207",661,2908,6
"31208",661,2915,8
"31209",661,2919,9
"31213",661,2954,9
"31214",661,2984,9
"31219",661,3029,5
"31225",661,3085,8
"31226",661,3134,10
"31228",661,3261,9
"31231",661,3341,9
"31234",661,3375,11
"31235",661,3380,9
"31236",661,3388,8
"31237",661,3415,9
"31239",661,3435,13
"31240",661,3443,11
"31241",661,3486,9
"31242",661,3488,8
"31243",661,3524,9
"31245",661,3570,11
"31247",661,3626,11
"31248",661,3746,9
"31249",661,3757,7
"31257",661,3941,9
"31258",661,3994,9
"31262",664,666,3
"31263",664,678,7
"31264",664,679,6
"31265",664,681,5
"31266",664,696,3
"31267",664,697,4
"31268",664,707,7
"31269",664,720,4
"31270",664,724,5
"31273",664,752,5
"31274",664,754,4
"31275",664,765,4
"31278",664,781,7
"31281",664,794,7
"31283",664,809,9
"31284",664,813,8
"31285",664,824,5
"31286",664,844,9
"31287",664,862,7
"31289",664,881,8
"31291",664,911,9
"31295",664,985,7
"31297",664,1028,6
"31298",664,1030,9
"31299",664,1044,7
"31300",664,1062,10
"31302",664,1074,6
"31303",664,1077,9
"31304",664,1085,6
"31306",664,1104,7
"31307",664,1112,4
"31309",664,1127,10
"31312",664,1175,6
"31313",664,1180,5
"31314",664,1185,6
"31315",664,1203,8
"31317",664,1227,6
"31319",664,1268,6
"31320",664,1274,7
"31321",664,1368,7
"31324",664,1419,8
"31325",664,1437,7
"31326",664,1465,9
"31327",664,1486,9
"31328",664,1492,8
"31329",664,1498,9
"31330",664,1543,9
"31331",664,1555,9
"31335",664,1620,7
"31337",664,1694,5
"31338",664,1704,5
"31340",664,1730,7
"31341",664,1744,7
"31342",664,1759,9
"31343",664,1763,11
"31346",664,1797,9
"31347",664,1799,8
"31349",664,1828,9
"31351",664,1846,9
"31354",664,1875,9
"31355",664,1896,6
"31358",664,1923,8
"31359",664,1947,4
"31362",664,1966,6
"31364",664,1986,6
"31366",664,2006,8
"31370",664,2069,8
"31373",664,2107,6
"31374",664,2118,10
"31376",664,2141,6
"31377",664,2158,8
"31380",664,2192,5
"31381",664,2196,4
"31382",664,2211,9
"31383",664,2230,8
"31384",664,2242,6
"31387",664,2295,8
"31389",664,2327,10
"31390",664,2332,9
"31391",664,2340,10
"31393",664,2381,10
"31394",664,2389,10
"31395",664,2413,11
"31396",664,2418,10
"31397",664,2452,7
"31399",664,2488,6
"31400",664,2498,9
"31402",664,2512,9
"31403",664,2523,8
"31404",664,2535,12
"31405",664,2585,7
"31406",664,2607,11
"31407",664,2682,9
"31408",664,2701,6
"31409",664,2827,6
"31410",664,2835,8
"31413",664,2857,8
"31415",664,2877,6
"31416",664,2880,8
"31417",664,2897,6
"31418",664,2908,7
"31419",664,2915,11
"31420",664,2919,10
"31424",664,2954,6
"31425",664,2984,4
"31430",664,3029,8
"31436",664,3085,9
"31437",664,3134,9
"31439",664,3261,8
"31442",664,3341,8
"31445",664,3375,12
"31446",664,3380,8
"31447",664,3388,9
"31448",664,3415,10
"31450",664,3435,10
"31451",664,3443,12
"31452",664,3486,6
"31453",664,3488,9
"31454",664,3524,8
"31456",664,3570,8
"31458",664,3626,8
"31459",664,3746,6
"31460",664,3757,6
"31468",664,3941,12
"31469",664,3994,6
"31473",666,678,4
"31474",666,679,7
"31475",666,681,4
"31476",666,696,4
"31477",666,697,5
"31478",666,707,4
"31479",666,720,5
"31480",666,724,6
"31483",666,752,4
"31484",666,754,5
"31485",666,765,7
"31488",666,781,8
"31491",666,794,4
"31493",666,809,8
"31494",666,813,11
"31495",666,824,6
"31496",666,844,8
"31497",666,862,6
"31499",666,881,11
"31501",666,911,6
"31505",666,985,6
"31507",666,1028,9
"31508",666,1030,6
"31509",666,1044,8
"31510",666,1062,9
"31512",666,1074,7
"31513",666,1077,8
"31514",666,1085,9
"31516",666,1104,6
"31517",666,1112,7
"31519",666,1127,11
"31522",666,1175,7
"31523",666,1180,4
"31524",666,1185,9
"31525",666,1203,7
"31527",666,1227,7
"31529",666,1268,9
"31530",666,1274,4
"31531",666,1368,8
"31534",666,1419,9
"31535",666,1437,8
"31536",666,1465,8
"31537",666,1486,8
"31538",666,1492,11
"31539",666,1498,6
"31540",666,1543,8
"31541",666,1555,6
"31545",666,1620,8
"31547",666,1694,4
"31548",666,1704,6
"31550",666,1730,6
"31551",666,1744,6
"31552",666,1759,6
"31553",666,1763,8
"31556",666,1797,8
"31557",666,1799,9
"31559",666,1828,10
"31561",666,1846,6
"31564",666,1875,6
"31565",666,1896,9
"31568",666,1923,7
"31569",666,1947,5
"31572",666,1966,7
"31574",666,1986,7
"31576",666,2006,7
"31580",666,2069,9
"31583",666,2107,7
"31584",666,2118,9
"31586",666,2141,9
"31587",666,2158,9
"31590",666,2192,4
"31591",666,2196,7
"31592",666,2211,6
"31593",666,2230,7
"31594",666,2242,7
"31597",666,2295,9
"31599",666,2327,11
"31600",666,2332,8
"31601",666,2340,13
"31603",666,2381,13
"31604",666,2389,11
"31605",666,2413,12
"31606",666,2418,11
"31607",666,2452,8
"31609",666,2488,9
"31610",666,2498,8
"31612",666,2512,8
"31613",666,2523,9
"31614",666,2535,13
"31615",666,2585,6
"31616",666,2607,8
"31617",666,2682,6
"31618",666,2701,9
"31619",666,2827,7
"31620",666,2835,7
"31623",666,2857,9
"31625",666,2877,9
"31626",666,2880,9
"31627",666,2897,9
"31628",666,2908,6
"31629",666,2915,8
"31630",666,2919,11
"31634",666,2954,5
"31635",666,2984,7
"31640",666,3029,9
"31646",666,3085,10
"31647",666,3134,8
"31649",666,3261,11
"31652",666,3341,11
"31655",666,3375,11
"31656",666,3380,11
"31657",666,3388,8
"31658",666,3415,11
"31660",666,3435,11
"31661",666,3443,11
"31662",666,3486,7
"31663",666,3488,8
"31664",666,3524,11
"31666",666,3570,9
"31668",666,3626,7
"31669",666,3746,7
"31670",666,3757,9
"31678",666,3941,13
"31679",666,3994,5
"31683",678,679,3
"31684",678,681,4
"31685",678,696,6
"31686",678,697,7
"31687",678,707,4
"31688",678,720,7
"31689",678,724,6
"31692",678,752,4
"31693",678,754,5
"31694",678,765,7
"31697",678,781,8
"31700",678,794,8
"31702",678,809,8
"31703",678,813,9
"31704",678,824,8
"31705",678,844,8
"31706",678,862,8
"31708",678,881,11
"31710",678,911,6
"31714",678,985,10
"31716",678,1028,7
"31717",678,1030,4
"31718",678,1044,8
"31719",678,1062,5
"31721",678,1074,7
"31722",678,1077,6
"31723",678,1085,9
"31725",678,1104,8
"31726",678,1112,11
"31728",678,1127,7
"31731",678,1175,7
"31732",678,1180,6
"31733",678,1185,7
"31734",678,1203,7
"31736",678,1227,9
"31738",678,1268,7
"31739",678,1274,6
"31740",678,1368,12
"31743",678,1419,11
"31744",678,1437,10
"31745",678,1465,10
"31746",678,1486,8
"31747",678,1492,11
"31748",678,1498,10
"31749",678,1543,6
"31750",678,1555,8
"31754",678,1620,8
"31756",678,1694,6
"31757",678,1704,6
"31759",678,1730,6
"31760",678,1744,8
"31761",678,1759,8
"31762",678,1763,6
"31765",678,1797,6
"31766",678,1799,7
"31768",678,1828,6
"31770",678,1846,4
"31773",678,1875,8
"31774",678,1896,9
"31777",678,1923,7
"31778",678,1947,9
"31781",678,1966,5
"31783",678,1986,7
"31785",678,2006,7
"31789",678,2069,9
"31792",678,2107,9
"31793",678,2118,7
"31795",678,2141,11
"31796",678,2158,7
"31799",678,2192,6
"31800",678,2196,7
"31801",678,2211,4
"31802",678,2230,5
"31803",678,2242,7
"31806",678,2295,7
"31808",678,2327,11
"31809",678,2332,10
"31810",678,2340,9
"31812",678,2381,13
"31813",678,2389,11
"31814",678,2413,10
"31815",678,2418,11
"31816",678,2452,8
"31818",678,2488,11
"31819",678,2498,8
"31821",678,2512,10
"31822",678,2523,13
"31823",678,2535,9
"31824",678,2585,10
"31825",678,2607,6
"31826",678,2682,8
"31827",678,2701,9
"31828",678,2827,9
"31829",678,2835,9
"31832",678,2857,9
"31834",678,2877,9
"31835",678,2880,9
"31836",678,2897,11
"31837",678,2908,8
"31838",678,2915,6
"31839",678,2919,7
"31843",678,2954,7
"31844",678,2984,7
"31849",678,3029,9
"31855",678,3085,10
"31856",678,3134,8
"31858",678,3261,11
"31861",678,3341,11
"31864",678,3375,9
"31865",678,3380,9
"31866",678,3388,8
"31867",678,3415,11
"31869",678,3435,11
"31870",678,3443,11
"31871",678,3486,9
"31872",678,3488,6
"31873",678,3524,9
"31875",678,3570,9
"31877",678,3626,7
"31878",678,3746,5
"31879",678,3757,7
"31887",678,3941,9
"31888",678,3994,9
"31892",679,681,5
"31893",679,696,7
"31894",679,697,6
"31895",679,707,5
"31896",679,720,8
"31897",679,724,7
"31900",679,752,7
"31901",679,754,4
"31902",679,765,4
"31905",679,781,7
"31908",679,794,11
"31910",679,809,9
"31911",679,813,6
"31912",679,824,9
"31913",679,844,11
"31914",679,862,9
"31916",679,881,8
"31918",679,911,7
"31922",679,985,11
"31924",679,1028,6
"31925",679,1030,7
"31926",679,1044,9
"31927",679,1062,6
"31929",679,1074,6
"31930",679,1077,7
"31931",679,1085,6
"31933",679,1104,11
"31934",679,1112,10
"31936",679,1127,4
"31939",679,1175,4
"31940",679,1180,9
"31941",679,1185,4
"31942",679,1203,6
"31944",679,1227,6
"31946",679,1268,6
"31947",679,1274,9
"31948",679,1368,13
"31951",679,1419,8
"31952",679,1437,9
"31953",679,1465,11
"31954",679,1486,9
"31955",679,1492,10
"31956",679,1498,13
"31957",679,1543,5
"31958",679,1555,9
"31962",679,1620,9
"31964",679,1694,7
"31965",679,1704,7
"31967",679,1730,7
"31968",679,1744,11
"31969",679,1759,9
"31970",679,1763,7
"31973",679,1797,7
"31974",679,1799,4
"31976",679,1828,7
"31978",679,1846,7
"31981",679,1875,9
"31982",679,1896,8
"31985",679,1923,6
"31986",679,1947,6
"31989",679,1966,4
"31991",679,1986,6
"31993",679,2006,8
"31997",679,2069,8
"32000",679,2107,6
"32001",679,2118,8
"32003",679,2141,8
"32004",679,2158,6
"32007",679,2192,9
"32008",679,2196,6
"32009",679,2211,5
"32010",679,2230,6
"32011",679,2242,6
"32014",679,2295,4
"32016",679,2327,8
"32017",679,2332,13
"32018",679,2340,8
"32020",679,2381,10
"32021",679,2389,10
"32022",679,2413,9
"32023",679,2418,10
"32024",679,2452,9
"32026",679,2488,10
"32027",679,2498,9
"32029",679,2512,13
"32030",679,2523,10
"32031",679,2535,6
"32032",679,2585,11
"32033",679,2607,7
"32034",679,2682,11
"32035",679,2701,6
"32036",679,2827,6
"32037",679,2835,8
"32040",679,2857,8
"32042",679,2877,6
"32043",679,2880,10
"32044",679,2897,8
"32045",679,2908,11
"32046",679,2915,7
"32047",679,2919,4
"32051",679,2954,8
"32052",679,2984,6
"32057",679,3029,8
"32063",679,3085,9
"32064",679,3134,9
"32066",679,3261,8
"32069",679,3341,8
"32072",679,3375,8
"32073",679,3380,8
"32074",679,3388,11
"32075",679,3415,8
"32077",679,3435,8
"32078",679,3443,10
"32079",679,3486,8
"32080",679,3488,9
"32081",679,3524,8
"32083",679,3570,8
"32085",679,3626,8
"32086",679,3746,4
"32087",679,3757,4
"32095",679,3941,8
"32096",679,3994,10
"32100",681,696,4
"32101",681,697,3
"32102",681,707,4
"32103",681,720,7
"32104",681,724,8
"32107",681,752,4
"32108",681,754,7
"32109",681,765,5
"32112",681,781,6
"32115",681,794,8
"32117",681,809,4
"32118",681,813,7
"32119",681,824,6
"32120",681,844,8
"32121",681,862,10
"32123",681,881,9
"32125",681,911,6
"32129",681,985,6
"32131",681,1028,9
"32132",681,1030,8
"32133",681,1044,10
"32134",681,1062,9
"32136",681,1074,9
"32137",681,1077,6
"32138",681,1085,7
"32140",681,1104,8
"32141",681,1112,9
"32143",681,1127,9
"32146",681,1175,9
"32147",681,1180,6
"32148",681,1185,5
"32149",681,1203,7
"32151",681,1227,7
"32153",681,1268,9
"32154",681,1274,6
"32155",681,1368,10
"32158",681,1419,9
"32159",681,1437,8
"32160",681,1465,6
"32161",681,1486,10
"32162",681,1492,13
"32163",681,1498,10
"32164",681,1543,8
"32165",681,1555,8
"32169",681,1620,10
"32171",681,1694,8
"32172",681,1704,4
"32174",681,1730,8
"32175",681,1744,8
"32176",681,1759,8
"32177",681,1763,6
"32180",681,1797,6
"32181",681,1799,9
"32183",681,1828,8
"32185",681,1846,8
"32188",681,1875,8
"32189",681,1896,7
"32192",681,1923,7
"32193",681,1947,7
"32196",681,1966,7
"32198",681,1986,9
"32200",681,2006,11
"32204",681,2069,9
"32207",681,2107,7
"32208",681,2118,11
"32210",681,2141,9
"32211",681,2158,9
"32214",681,2192,6
"32215",681,2196,9
"32216",681,2211,4
"32217",681,2230,9
"32218",681,2242,9
"32221",681,2295,9
"32223",681,2327,13
"32224",681,2332,10
"32225",681,2340,11
"32227",681,2381,11
"32228",681,2389,11
"32229",681,2413,8
"32230",681,2418,13
"32231",681,2452,10
"32233",681,2488,9
"32234",681,2498,10
"32236",681,2512,10
"32237",681,2523,11
"32238",681,2535,11
"32239",681,2585,6
"32240",681,2607,6
"32241",681,2682,8
"32242",681,2701,7
"32243",681,2827,7
"32244",681,2835,9
"32247",681,2857,5
"32249",681,2877,7
"32250",681,2880,9
"32251",681,2897,9
"32252",681,2908,8
"32253",681,2915,6
"32254",681,2919,9
"32258",681,2954,7
"32259",681,2984,5
"32264",681,3029,9
"32270",681,3085,8
"32271",681,3134,10
"32273",681,3261,9
"32276",681,3341,9
"32279",681,3375,9
"32280",681,3380,11
"32281",681,3388,8
"32282",681,3415,13
"32284",681,3435,9
"32285",681,3443,11
"32286",681,3486,11
"32287",681,3488,6
"32288",681,3524,11
"32290",681,3570,11
"32292",681,3626,7
"32293",681,3746,7
"32294",681,3757,5
"32302",681,3941,9
"32303",681,3994,9
"32307",696,697,3
"32308",696,707,8
"32309",696,720,5
"32310",696,724,4
"32313",696,752,4
"32314",696,754,5
"32315",696,765,5
"32318",696,781,8
"32321",696,794,6
"32323",696,809,6
"32324",696,813,7
"32325",696,824,4
"32326",696,844,8
"32327",696,862,8
"32329",696,881,7
"32331",696,911,8
"32335",696,985,6
"32337",696,1028,9
"32338",696,1030,10
"32339",696,1044,6
"32340",696,1062,9
"32342",696,1074,7
"32343",696,1077,8
"32344",696,1085,7
"32346",696,1104,8
"32347",696,1112,7
"32349",696,1127,11
"32352",696,1175,9
"32353",696,1180,6
"32354",696,1185,7
"32355",696,1203,7
"32357",696,1227,9
"32359",696,1268,7
"32360",696,1274,6
"32361",696,1368,8
"32364",696,1419,9
"32365",696,1437,8
"32366",696,1465,6
"32367",696,1486,10
"32368",696,1492,9
"32369",696,1498,8
"32370",696,1543,10
"32371",696,1555,8
"32375",696,1620,8
"32377",696,1694,6
"32378",696,1704,4
"32380",696,1730,8
"32381",696,1744,6
"32382",696,1759,8
"32383",696,1763,8
"32386",696,1797,10
"32387",696,1799,11
"32389",696,1828,6
"32391",696,1846,8
"32394",696,1875,10
"32395",696,1896,7
"32398",696,1923,9
"32399",696,1947,7
"32402",696,1966,7
"32404",696,1986,9
"32406",696,2006,9
"32410",696,2069,9
"32413",696,2107,7
"32414",696,2118,11
"32416",696,2141,9
"32417",696,2158,9
"32420",696,2192,6
"32421",696,2196,7
"32422",696,2211,8
"32423",696,2230,7
"32424",696,2242,9
"32427",696,2295,9
"32429",696,2327,11
"32430",696,2332,8
"32431",696,2340,9
"32433",696,2381,11
"32434",696,2389,13
"32435",696,2413,10
"32436",696,2418,9
"32437",696,2452,8
"32439",696,2488,5
"32440",696,2498,10
"32442",696,2512,8
"32443",696,2523,9
"32444",696,2535,11
"32445",696,2585,6
"32446",696,2607,8
"32447",696,2682,6
"32448",696,2701,7
"32449",696,2827,9
"32450",696,2835,9
"32453",696,2857,7
"32455",696,2877,7
"32456",696,2880,9
"32457",696,2897,9
"32458",696,2908,8
"32459",696,2915,10
"32460",696,2919,11
"32464",696,2954,7
"32465",696,2984,5
"32470",696,3029,9
"32476",696,3085,10
"32477",696,3134,8
"32479",696,3261,7
"32482",696,3341,11
"32485",696,3375,11
"32486",696,3380,9
"32487",696,3388,8
"32488",696,3415,13
"32490",696,3435,11
"32491",696,3443,11
"32492",696,3486,9
"32493",696,3488,8
"32494",696,3524,11
"32496",696,3570,9
"32498",696,3626,7
"32499",696,3746,7
"32500",696,3757,7
"32508",696,3941,13
"32509",696,3994,9
"32513",697,707,7
"32514",697,720,4
"32515",697,724,7
"32518",697,752,5
"32519",697,754,6
"32520",697,765,4
"32523",697,781,9
"32526",697,794,7
"32528",697,809,5
"32529",697,813,6
"32530",697,824,7
"32531",697,844,9
"32532",697,862,11
"32534",697,881,6
"32536",697,911,7
"32540",697,985,5
"32542",697,1028,10
"32543",697,1030,11
"32544",697,1044,9
"32545",697,1062,8
"32547",697,1074,8
"32548",697,1077,7
"32549",697,1085,6
"32551",697,1104,9
"32552",697,1112,8
"32554",697,1127,10
"32557",697,1175,8
"32558",697,1180,7
"32559",697,1185,6
"32560",697,1203,4
"32562",697,1227,8
"32564",697,1268,8
"32565",697,1274,7
"32566",697,1368,11
"32569",697,1419,8
"32570",697,1437,9
"32571",697,1465,5
"32572",697,1486,13
"32573",697,1492,10
"32574",697,1498,9
"32575",697,1543,11
"32576",697,1555,7
"32580",697,1620,11
"32582",697,1694,9
"32583",697,1704,7
"32585",697,1730,11
"32586",697,1744,7
"32587",697,1759,7
"32588",697,1763,7
"32591",697,1797,9
"32592",697,1799,10
"32594",697,1828,9
"32596",697,1846,9
"32599",697,1875,9
"32600",697,1896,8
"32603",697,1923,6
"32604",697,1947,6
"32607",697,1966,8
"32609",697,1986,10
"32611",697,2006,8
"32615",697,2069,6
"32618",697,2107,6
"32619",697,2118,10
"32621",697,2141,8
"32622",697,2158,10
"32625",697,2192,7
"32626",697,2196,8
"32627",697,2211,7
"32628",697,2230,6
"32629",697,2242,10
"32632",697,2295,8
"32634",697,2327,10
"32635",697,2332,9
"32636",697,2340,10
"32638",697,2381,10
"32639",697,2389,10
"32640",697,2413,11
"32641",697,2418,10
"32642",697,2452,11
"32644",697,2488,6
"32645",697,2498,13
"32647",697,2512,9
"32648",697,2523,8
"32649",697,2535,10
"32650",697,2585,5
"32651",697,2607,7
"32652",697,2682,7
"32653",697,2701,6
"32654",697,2827,8
"32655",697,2835,6
"32658",697,2857,4
"32660",697,2877,6
"32661",697,2880,8
"32662",697,2897,8
"32663",697,2908,9
"32664",697,2915,9
"32665",697,2919,10
"32669",697,2954,6
"32670",697,2984,6
"32675",697,3029,6
"32681",697,3085,11
"32682",697,3134,11
"32684",697,3261,6
"32687",697,3341,10
"32690",697,3375,8
"32691",697,3380,10
"32692",697,3388,9
"32693",697,3415,12
"32695",697,3435,10
"32696",697,3443,8
"32697",697,3486,10
"32698",697,3488,9
"32699",697,3524,12
"32701",697,3570,10
"32703",697,3626,6
"32704",697,3746,8
"32705",697,3757,6
"32713",697,3941,10
"32714",697,3994,8
"32718",707,720,5
"32719",707,724,6
"32722",707,752,4
"32723",707,754,5
"32724",707,765,7
"32727",707,781,8
"32730",707,794,8
"32732",707,809,8
"32733",707,813,11
"32734",707,824,10
"32735",707,844,8
"32736",707,862,8
"32738",707,881,9
"32740",707,911,6
"32744",707,985,6
"32746",707,1028,9
"32747",707,1030,6
"32748",707,1044,10
"32749",707,1062,9
"32751",707,1074,9
"32752",707,1077,8
"32753",707,1085,11
"32755",707,1104,6
"32756",707,1112,9
"32758",707,1127,7
"32761",707,1175,7
"32762",707,1180,8
"32763",707,1185,7
"32764",707,1203,7
"32766",707,1227,5
"32768",707,1268,9
"32769",707,1274,6
"32770",707,1368,10
"32773",707,1419,9
"32774",707,1437,10
"32775",707,1465,10
"32776",707,1486,8
"32777",707,1492,11
"32778",707,1498,8
"32779",707,1543,6
"32780",707,1555,6
"32784",707,1620,8
"32786",707,1694,8
"32787",707,1704,8
"32789",707,1730,4
"32790",707,1744,6
"32791",707,1759,6
"32792",707,1763,4
"32795",707,1797,6
"32796",707,1799,7
"32798",707,1828,10
"32800",707,1846,8
"32803",707,1875,4
"32804",707,1896,9
"32807",707,1923,5
"32808",707,1947,7
"32811",707,1966,9
"32813",707,1986,5
"32815",707,2006,7
"32819",707,2069,9
"32822",707,2107,9
"32823",707,2118,7
"32825",707,2141,9
"32826",707,2158,9
"32829",707,2192,6
"32830",707,2196,9
"32831",707,2211,4
"32832",707,2230,9
"32833",707,2242,5
"32836",707,2295,7
"32838",707,2327,11
"32839",707,2332,12
"32840",707,2340,13
"32842",707,2381,11
"32843",707,2389,9
"32844",707,2413,10
"32845",707,2418,11
"32846",707,2452,10
"32848",707,2488,13
"32849",707,2498,6
"32851",707,2512,8
"32852",707,2523,9
"32853",707,2535,9
"32854",707,2585,8
"32855",707,2607,8
"32856",707,2682,8
"32857",707,2701,9
"32858",707,2827,7
"32859",707,2835,7
"32862",707,2857,9
"32864",707,2877,11
"32865",707,2880,7
"32866",707,2897,7
"32867",707,2908,8
"32868",707,2915,4
"32869",707,2919,7
"32873",707,2954,7
"32874",707,2984,9
"32879",707,3029,7
"32885",707,3085,10
"32886",707,3134,12
"32888",707,3261,13
"32891",707,3341,11
"32894",707,3375,11
"32895",707,3380,13
"32896",707,3388,12
"32897",707,3415,9
"32899",707,3435,9
"32900",707,3443,9
"32901",707,3486,11
"32902",707,3488,8
"32903",707,3524,9
"32905",707,3570,9
"32907",707,3626,9
"32908",707,3746,7
"32909",707,3757,9
"32917",707,3941,9
"32918",707,3994,9
"32922",720,724,3
"32925",720,752,3
"32926",720,754,4
"32927",720,765,6
"32930",720,781,11
"32933",720,794,7
"32935",720,809,9
"32936",720,813,10
"32937",720,824,9
"32938",720,844,7
"32939",720,862,9
"32941",720,881,6
"32943",720,911,9
"32947",720,985,5
"32949",720,1028,8
"32950",720,1030,9
"32951",720,1044,7
"32952",720,1062,8
"32954",720,1074,8
"32955",720,1077,9
"32956",720,1085,10
"32958",720,1104,5
"32959",720,1112,6
"32961",720,1127,10
"32964",720,1175,8
"32965",720,1180,7
"32966",720,1185,8
"32967",720,1203,6
"32969",720,1227,8
"32971",720,1268,6
"32972",720,1274,7
"32973",720,1368,9
"32976",720,1419,10
"32977",720,1437,11
"32978",720,1465,9
"32979",720,1486,11
"32980",720,1492,6
"32981",720,1498,7
"32982",720,1543,11
"32983",720,1555,7
"32987",720,1620,7
"32989",720,1694,9
"32990",720,1704,9
"32992",720,1730,7
"32993",720,1744,3
"32994",720,1759,7
"32995",720,1763,7
"32998",720,1797,9
"32999",720,1799,10
"33001",720,1828,9
"33003",720,1846,9
"33006",720,1875,7
"33007",720,1896,8
"33010",720,1923,6
"33011",720,1947,8
"33014",720,1966,10
"33016",720,1986,6
"33018",720,2006,4
"33022",720,2069,6
"33025",720,2107,10
"33026",720,2118,6
"33028",720,2141,8
"33029",720,2158,10
"33032",720,2192,5
"33033",720,2196,6
"33034",720,2211,9
"33035",720,2230,6
"33036",720,2242,6
"33039",720,2295,8
"33041",720,2327,10
"33042",720,2332,9
"33043",720,2340,10
"33045",720,2381,10
"33046",720,2389,8
"33047",720,2413,13
"33048",720,2418,8
"33049",720,2452,9
"33051",720,2488,8
"33052",720,2498,9
"33054",720,2512,5
"33055",720,2523,8
"33056",720,2535,10
"33057",720,2585,7
"33058",720,2607,11
"33059",720,2682,7
"33060",720,2701,8
"33061",720,2827,10
"33062",720,2835,6
"33065",720,2857,8
"33067",720,2877,10
"33068",720,2880,4
"33069",720,2897,6
"33070",720,2908,7
"33071",720,2915,9
"33072",720,2919,10
"33076",720,2954,6
"33077",720,2984,8
"33082",720,3029,4
"33088",720,3085,13
"33089",720,3134,13
"33091",720,3261,10
"33094",720,3341,12
"33097",720,3375,12
"33098",720,3380,10
"33099",720,3388,11
"33100",720,3415,10
"33102",720,3435,12
"33103",720,3443,8
"33104",720,3486,10
"33105",720,3488,9
"33106",720,3524,8
"33108",720,3570,8
"33110",720,3626,8
"33111",720,3746,8
"33112",720,3757,10
"33120",720,3941,10
"33121",720,3994,8
"33127",724,752,4
"33128",724,754,5
"33129",724,765,5
"33132",724,781,8
"33135",724,794,8
"33137",724,809,10
"33138",724,813,9
"33139",724,824,8
"33140",724,844,6
"33141",724,862,6
"33143",724,881,7
"33145",724,911,8
"33149",724,985,6
"33151",724,1028,7
"33152",724,1030,8
"33153",724,1044,4
"33154",724,1062,9
"33156",724,1074,9
"33157",724,1077,8
"33158",724,1085,9
"33160",724,1104,6
"33161",724,1112,7
"33163",724,1127,9
"33166",724,1175,7
"33167",724,1180,6
"33168",724,1185,9
"33169",724,1203,9
"33171",724,1227,9
"33173",724,1268,5
"33174",724,1274,8
"33175",724,1368,8
"33178",724,1419,11
"33179",724,1437,8
"33180",724,1465,10
"33181",724,1486,8
"33182",724,1492,5
"33183",724,1498,8
"33184",724,1543,8
"33185",724,1555,8
"33189",724,1620,4
"33191",724,1694,6
"33192",724,1704,8
"33194",724,1730,6
"33195",724,1744,4
"33196",724,1759,6
"33197",724,1763,8
"33200",724,1797,8
"33201",724,1799,9
"33203",724,1828,6
"33205",724,1846,8
"33208",724,1875,8
"33209",724,1896,9
"33212",724,1923,9
"33213",724,1947,9
"33216",724,1966,9
"33218",724,1986,7
"33220",724,2006,5
"33224",724,2069,7
"33227",724,2107,11
"33228",724,2118,7
"33230",724,2141,7
"33231",724,2158,9
"33234",724,2192,6
"33235",724,2196,5
"33236",724,2211,10
"33237",724,2230,7
"33238",724,2242,7
"33241",724,2295,7
"33243",724,2327,9
"33244",724,2332,8
"33245",724,2340,9
"33247",724,2381,9
"33248",724,2389,9
"33249",724,2413,10
"33250",724,2418,9
"33251",724,2452,6
"33253",724,2488,9
"33254",724,2498,8
"33256",724,2512,6
"33257",724,2523,9
"33258",724,2535,9
"33259",724,2585,8
"33260",724,2607,10
"33261",724,2682,8
"33262",724,2701,7
"33263",724,2827,11
"33264",724,2835,9
"33267",724,2857,11
"33269",724,2877,9
"33270",724,2880,7
"33271",724,2897,7
"33272",724,2908,6
"33273",724,2915,10
"33274",724,2919,9
"33278",724,2954,9
"33279",724,2984,9
"33284",724,3029,5
"33290",724,3085,10
"33291",724,3134,10
"33293",724,3261,9
"33296",724,3341,11
"33299",724,3375,13
"33300",724,3380,9
"33301",724,3388,10
"33302",724,3415,9
"33304",724,3435,13
"33305",724,3443,11
"33306",724,3486,9
"33307",724,3488,10
"33308",724,3524,7
"33310",724,3570,9
"33312",724,3626,11
"33313",724,3746,9
"33314",724,3757,9
"33322",724,3941,11
"33323",724,3994,11
"33728",752,754,3
"33729",752,765,5
"33732",752,781,10
"33735",752,794,8
"33737",752,809,8
"33738",752,813,11
"33739",752,824,6
"33740",752,844,8
"33741",752,862,8
"33743",752,881,7
"33745",752,911,10
"33749",752,985,6
"33751",752,1028,9
"33752",752,1030,8
"33753",752,1044,8
"33754",752,1062,9
"33756",752,1074,7
"33757",752,1077,6
"33758",752,1085,9
"33760",752,1104,4
"33761",752,1112,7
"33763",752,1127,9
"33766",752,1175,9
"33767",752,1180,6
"33768",752,1185,7
"33769",752,1203,7
"33771",752,1227,9
"33773",752,1268,5
"33774",752,1274,4
"33775",752,1368,8
"33778",752,1419,13
"33779",752,1437,10
"33780",752,1465,8
"33781",752,1486,10
"33782",752,1492,9
"33783",752,1498,8
"33784",752,1543,10
"33785",752,1555,8
"33789",752,1620,6
"33791",752,1694,8
"33792",752,1704,6
"33794",752,1730,6
